"country","year","gini_coef","percentile_1","percentile_2","percentile_3","percentile_4","percentile_5","percentile_6","percentile_7","percentile_8","percentile_9"
"Slovenia","2012",0.271,10572.72295817,13802.8180417794,16211.8176362224,18548.0445296917,21125.8560076976,23799.1760125641,26915.864422814,30928.4945406627,37181.201486105
"Slovenia","2010",0.252,10759.5553182766,14386.4477499222,16803.7103808096,18970.8172824448,21348.7195725941,23494.7912757366,26555.9851103196,29830.7869681057,35457.4792086396
"Slovenia","2007",0.23,10914.9973984594,13971.8905788066,16335.0615923808,18122.7666919008,20138.6962211237,22268.6383790965,24608.1366099968,27666.4257901105,32531.3019534763
"Slovenia","2004",0.231,10452.3510973814,13106.7283735785,14917.1308945524,16728.9391485192,18496.0763318237,20312.6543159316,22621.7855214863,25527.1837572577,30518.2348436351
"Slovenia","1999",0.232,9117.27135813004,11524.7508716825,13423.8356362253,15088.8412356966,16693.1144064757,18353.7001475913,20214.2086483976,22514.2168144452,26592.9336027608
"Slovenia","1997",0.229,9220.42801093364,11605.0006049547,13272.3263690526,14919.5926468763,16575.0911616835,18354.1321658694,20091.5467117595,22277.3328055717,26391.2210868681
"South Africa","2017",0.583,1343.6588897074,2088.75271004535,3039.68486488179,4044.85221673024,5592.42925423426,7577.27186098591,10614.7380368597,16171.4990902111,29866.5071594671
"South Africa","2015",0.578,1240.23443070564,2013.17305028645,2773.24858968031,3773.49755704338,5105.93103374752,7072.55185388068,9991.26229654707,14756.1075489216,26566.5442279922
"South Africa","2012",0.586,1084.61024277205,1741.36886002659,2501.59527736662,3423.22676286228,4567.18326275134,6427.7773011534,9267.34697200148,15001.9283756482,25401.9251874653
"South Africa","2010",0.595,836.266739301902,1445.06892551369,2093.52375844068,2890.13785102737,3974.15898155503,5615.23322044862,7829.12921334441,12420.1316990719,21493.9870877289
"South Africa","2008",0.603,801.522874708678,1355.63153449084,1908.40396519298,2562.17370765922,3386.5770161137,4535.79974110842,7208.87423928514,11992.9332954927,22419.8334909546
"South Korea","2016",0.304,9325.57791011462,14459.8889648499,17944.31529253,20923.4145333748,24166.4077815825,27173.1749063449,30977.3868803224,35957.4867204688,44141.0978922314
"South Korea","2014",0.302,9374.97368360971,14199.6155119219,17570.3879772508,20592.1228081423,23545.6464959387,26687.9482838946,30503.2081692608,35451.3142887692,43895.9341254842
"South Korea","2012",0.306,8965.21519592236,13621.0609950227,16823.5252926554,19885.5380447688,22785.6409820087,25933.5670383505,29777.7066181632,34378.7807711463,43002.6686855814
"South Korea","2010",0.309,8507.30094982972,12714.2736053302,15908.8633630921,18837.6627240338,21467.1916512605,24454.9231654047,27980.4994389583,32683.0445023655,40749.5051577941
"South Korea","2008",0.314,8467.44191593331,12347.3907863899,15495.3891427707,18203.766669381,20985.7336051334,23970.2001998168,27442.4262657697,32466.5221343848,40621.4635544464
"South Korea","2006",0.305,8565.74844414677,12288.6600732912,15227.8012258786,18045.4457400858,20692.7389396353,23524.8832578202,26973.572972038,31454.2637868112,38584.7804302467
"Spain","2016",0.339,9032.76817616037,13072.4000523949,16290.7149301886,19468.8028447638,23103.6959182698,26834.9956824623,31251.2915623577,37486.1982625017,46596.3070007299
"Spain","2013",0.343,8424.01669474996,12159.6629332496,15053.331409429,18049.0505543376,21373.6149632852,24943.088174618,29408.2416412439,35260.470528452,44539.3386759599
"Spain","2010",0.333,8737.04870816113,12412.918072959,15455.7417879973,18354.7506225432,21727.9759900445,25430.4104114515,29546.4691237714,35047.4062220842,44704.3159578317
"Spain","2007",0.307,10826.8143352784,14403.7472882922,17668.4909833081,20707.0879827627,24206.4690447009,27586.6262583041,31880.6954924517,37223.1113029398,46708.968293136
"Spain","2004",0.316,9571.59142914749,12889.4953051072,15787.6736937231,18820.3642611416,21872.7009427267,25295.3634209606,29445.6533255288,34689.9892029909,43148.0905525654
"Spain","2000",0.336,9862.80244904082,13049.8346594901,15870.2924434625,18924.1868308423,22254.0243860851,25808.426439301,30403.4660002807,35901.570197551,46216.3759877673
"Spain","1995",0.353,7693.6426894181,10427.1003288184,13114.163051744,15290.3331010477,17588.2335182313,20994.9626102124,24996.155570634,30338.3940832034,39242.3847569421
"Spain","1990",0.3,7949.39334949228,10124.496797863,12072.6060104321,13989.8578128008,15893.5183606577,18247.8276299287,21070.7749968539,24769.4248548921,31271.6303613264
"Spain","1985",0.314,6127.11761988668,7763.52148237667,9361.40473669332,10912.1799861101,12297.4175775983,13964.1206717234,16040.5974443996,19126.1918763412,24969.1692306761
"Spain","1980",0.318,5963.07762016009,7807.50035363717,9592.60643711202,11269.6264713614,12910.4364260525,14739.7221003668,17041.7795193753,20280.1721694547,26041.3626642149
"Sweden","2005",0.237,13215.8659472427,15924.6388232246,18380.1032818656,20699.5563106705,22949.6453016538,25240.3633422143,27846.9679767151,31428.2575017115,37282.3138147912
"Sweden","2000",0.252,11343.265789171,13859.5917277596,16064.3935211021,18033.6727859967,19951.312404244,22038.455614669,24453.7777871037,27898.4183966821,33614.7351746844
"Sweden","1995",0.221,10259.325703642,12876.1601033665,14461.1250085925,15780.5958728656,17122.9450241323,18535.7567148241,20204.3184251039,22653.2001133449,26759.0151925258
"Sweden","1992",0.229,10494.8421945674,12915.8524165605,14966.0751869068,16749.5823012162,18284.4301608999,20112.4036845595,22189.9062286038,24726.6680204129,29133.5132291048
"Sweden","1987",0.211,9024.09255981882,11187.6676792321,12930.1499714545,14340.5558433793,15764.2176776189,17208.6670120551,18657.6750159524,20784.0279513483,23732.6270661392
"Sweden","1981",0.197,9089.44600944917,10904.8310689634,12210.1558060267,13421.3050959677,14649.1571518956,16005.7721178826,17422.6764703056,19224.178309985,22087.3538029615
"Sweden","1975",0.215,8117.66936772991,10066.766716323,11575.8065906272,13024.5310679866,14493.400034023,15865.4635405836,17474.596343002,19312.9683904433,22168.0948935898
"Sweden","1967",0.26,,,,,,,,,
"Switzerland","2018",0.299,18612.0244556116,24467.1215917032,29224.5138956303,33444.5023157585,38126.374400996,43198.5883625225,48961.2254038933,56660.8465162265,70544.5881981886
"Switzerland","2017",0.299,19653.4009188682,25159.8309585228,30018.0418149104,34663.4332073626,38533.8672532361,43725.4415284191,49417.720385715,57466.1101826673,72606.8264398805
"Switzerland","2016",0.297,19110.4437463269,25206.677780606,29960.7985091071,34211.9605216918,38636.18509281,43524.9641836984,49440.3980356864,57374.8270169412,72607.6236216039
"Switzerland","2015",0.293,19699.0865078062,25083.9251881457,29382.4540007389,33658.6387518216,38138.0919505697,43257.3358906288,49196.5620076557,56587.1117120191,70885.7016476793
"Switzerland","2014",0.298,19449.3392949497,24811.2819697879,29729.9471350662,33787.7527327629,38488.5100110426,43192.898043084,49041.4387881861,57417.2110285694,71392.9178555161
"Switzerland","2013",0.295,19758.082102088,25064.2679046004,29289.6790305043,33464.9382142948,37870.6784145209,42490.3491518149,48284.0409833264,56429.0840909373,70524.2960276638
"Switzerland","2012",0.285,20379.7419935237,26183.5443159241,30742.4864811274,35327.276134497,39666.4578821041,44758.6221589639,50114.2849424446,57708.9071643694,71319.5649525755
"Switzerland","2011",0.289,19151.0423456013,25328.9261832255,29685.218481213,33941.2788224206,38764.6104499266,43718.7050401992,49357.904729236,57286.7386203192,70478.5501969512
"Switzerland","2010",0.294,19371.4241430905,24458.4331086622,28865.280158755,32832.0576980676,37476.625354157,42374.758032664,48337.2811553785,55720.0567960432,68312.0462561621
"Switzerland","2009",0.296,18942.7109841755,24501.0239576047,28407.3554635927,32810.4934755237,37149.8017881473,42006.2192475034,48066.5622043558,55371.3581606657,68473.1288063382
"Switzerland","2008",0.305,18668.1251524815,23846.0344898588,28226.5834931209,32367.9016760832,36614.5764572222,41905.1264313841,48165.7171200429,55746.3557881725,69373.0324725842
"Switzerland","2007",0.306,18787.4342326796,23671.0556917606,28078.5551756373,32233.577601369,36656.9235676767,41227.9473568657,46791.2754386414,55198.7600800627,69950.9814542612
"Switzerland","2006",0.299,18272.8260003324,23607.2578075036,27829.7644445012,31612.6025760727,35798.8359697842,40677.7676262241,46175.4371625232,53838.425282002,68022.981231694
"Switzerland","2004",0.268,18383.5435515026,23278.0385563316,27023.3287444085,30700.6315813372,34220.4122296161,38071.737160268,42970.1675546359,49810.5437028608,60329.0415212268
"Switzerland","2002",0.273,19160.7281218928,23659.5975075486,27302.3674009381,31613.7356375673,35530.0173172694,40186.6998120829,45512.5812220169,52760.0625462768,64691.9393444362
"Switzerland","2000",0.28,18164.7386943533,22572.579429678,26490.9853406747,29982.0233302355,33418.321672987,37375.881902183,42870.1093812972,50063.1298831248,60711.9943138839
"Switzerland","1992",0.307,17376.8649688734,22521.3800622022,26153.0582191464,29796.7864961025,33473.032168173,37400.3084246458,42900.7948891058,50320.2099936664,62872.7986498261
"Switzerland","1982",0.309,17935.8673201025,22537.9576621963,25907.3639068148,29131.130908794,32941.0373656785,36638.5457206904,41381.445516315,47711.7516292924,60841.2754191714
"Taiwan","2016",0.303,,,,,,,,,
"Taiwan","2013",0.308,,,,,,,,,
"Taiwan","2010",0.317,,,,,,,,,
"Taiwan","2007",0.307,,,,,,,,,
"Taiwan","2005",0.305,,,,,,,,,
"Taiwan","2000",0.289,,,,,,,,,
"Taiwan","1997",0.287,,,,,,,,,
"Taiwan","1995",0.291,,,,,,,,,
"Taiwan","1991",0.271,,,,,,,,,
"Taiwan","1986",0.269,,,,,,,,,
"Taiwan","1981",0.267,,,,,,,,,
"United Kingdom","2018",0.314,13596.8871616357,17086.739670581,20131.5381868195,23220.20469565,26592.1257864547,30798.2494511653,35785.9467722545,42479.2114172852,54956.1688318309
"United Kingdom","2017",0.307,13439.8017753284,16831.9691300281,19883.6618436572,22948.537336804,26559.6771159556,30482.0090393297,35196.70455932,42227.9952312197,53073.4191340953
"United Kingdom","2016",0.308,13462.1419090068,16868.7267411768,19732.0546484022,22794.8984666879,26284.1125355813,30270.9451821065,35180.9597867415,41529.5195524455,52498.5813598571
"United Kingdom","2015",0.312,13405.529877156,16644.0283160282,19491.6961278071,22440.2127956323,25879.4741246401,29849.2087313506,34856.5654273149,41499.3273044376,51934.5091294468
"United Kingdom","2014",0.311,13331.3416179832,16453.2926054692,19301.1189592766,22261.4390270981,25552.5587504826,29462.7348470509,34400.0560186952,40725.968747115,51901.8728701791
"United Kingdom","2013",0.302,13174.8354992241,16215.5101021419,18757.3122238113,21545.5622259046,24947.6460815288,28655.502599481,33368.7593229733,39726.9762804509,50157.3173235028
"United Kingdom","2012",0.309,13053.6870158385,16135.6242893009,18834.4028981606,21617.224816777,24762.9745544838,28290.0877983895,32984.7822165843,38992.7070056271,50240.5346082915
"United Kingdom","2011",0.311,13070.2923983941,15947.2650029616,18701.4915891428,21475.8773931639,24659.2754543053,28529.3107388714,32973.5510506237,39707.8382777709,50342.9193867411
"United Kingdom","2010",0.318,13080.5092600163,16120.4273298422,18922.5090070637,21994.0635041298,25210.8051699389,28905.0808450761,33505.3124735481,39764.0525727199,51742.0626577019
"United Kingdom","2009",0.33,12989.1851523361,16169.0496143769,19045.2763914921,22204.9296856344,25603.4395143126,29656.6666037661,34608.6063778646,41732.3947115301,53769.8356980047
"United Kingdom","2008",0.331,12912.55194491,16167.5540835256,19196.6689448774,22439.863436609,25880.5970820797,30080.9926516788,35102.2166264973,42168.2612245207,54101.8716090668
"United Kingdom","2007",0.332,12637.9441395564,15972.7628430373,19107.8403198531,22389.0807072717,25990.5234450615,30203.8052645815,35121.7114814975,42019.7979774535,54010.8874720833
"United Kingdom","2006",0.337,12432.0127306754,15738.1257226287,18820.8412867387,22041.6120047318,25391.571756298,29532.2797255233,34515.8986041748,41221.7293935807,53648.376171537
"United Kingdom","2005",0.333,12504.7137551153,15682.3143839962,18515.5530034094,21553.1938233533,25108.204139585,29064.0043846519,33959.8604418282,40588.9447652552,52097.4251375295
"United Kingdom","2004",0.33,12443.0009090326,15582.9586262812,18447.6834069233,21516.2009365578,24742.9809591477,28554.1342013887,33375.2009923455,39804.3574973191,51643.8557088667
"United Kingdom","2003",0.33,11828.3676771506,14942.4191325799,17837.898481182,20904.9491682543,24180.0127490788,28011.6342088618,32762.2469955787,38779.0918522879,49579.0268413089
"United Kingdom","2002",0.333,11436.2529839776,14544.5995785068,17437.2596266537,20501.6780305012,23764.5700889049,27443.1011190228,31833.5993869467,37822.2643827041,49219.3716946607
"United Kingdom","2001",0.345,11224.9647860691,14036.6210942273,17078.0098930816,20100.4299055614,23390.0077889303,27133.7061892992,31825.9869690666,38390.5028596165,49902.3131387083
"United Kingdom","2000",0.351,10628.977325739,13349.7231630324,16164.2808348284,19265.8151381019,22429.8458332447,26292.4190948891,31017.2098010899,37011.4531994774,48334.7482057968
"United Kingdom","1999",0.339,9927.10080317823,12372.6408120191,15035.0013663063,17836.862941511,21131.2139435399,24519.4958386252,28777.2935140386,34344.9452273833,44028.8795461726
"United Kingdom","1998",0.338,9769.02289471715,12060.5776853391,14671.6342026845,17562.6306766585,20647.9668688496,24251.6327766133,28455.9238237038,33860.4164708308,43446.6978851382
"United Kingdom","1997",0.334,9454.95701555136,11757.0362852437,14268.0470276028,17045.1262413979,19909.856626629,23308.6545889934,27178.9897609823,32506.5345875113,41179.1655145623
"United Kingdom","1996",0.329,9262.18672139037,11355.6203158162,13771.1698307975,16390.9450546474,19293.8001122704,22597.5598926368,26407.3728352346,31534.8352654637,39971.0604276284
"United Kingdom","1995",0.334,9014.99840689007,10966.9785506982,13089.3353922878,15664.3906347876,18447.0038643773,21624.8817058812,25426.0421309501,30492.945253588,39296.3328021949
"United Kingdom","1994",0.337,8987.36483319726,10996.4945579849,13170.3973698159,15739.7454438003,18420.6184857206,21661.6916126862,25527.3520468871,30747.2506125535,39004.5161351329
"United Kingdom","1991",0.336,7540.9713609677,9578.36924621508,11917.8743332816,14468.2915013058,17078.5604739594,19938.8127535907,23463.3137029359,28226.963736705,35201.0629865949
"United Kingdom","1986",0.303,7609.22983735649,9264.42834346376,10954.830088906,12816.9436012537,14868.1941134172,17231.8389125603,19883.0208061084,23455.2973096589,28897.7833294833
"United Kingdom","1979",0.267,7600.261239248,9523.61354477621,11341.5346169519,13074.8138572254,14792.1811700964,16759.5331024757,19126.044613515,22022.522084866,26460.1687588634
"United Kingdom","1974",0.268,7284.7704593877,9304.51938895908,10968.3925854446,12533.286690877,14073.2436725279,15724.0159202136,17830.6758906565,20540.4116369454,24820.9753858302
"United Kingdom","1969",0.267,6150.37119081556,7457.82031474415,8534.07700891566,9657.2280777002,10795.5611378398,12206.3543432726,13897.3984527205,16214.7662932442,19875.757015607
"United States","2019",0.386,15896.9153700983,22081.6174342571,28039.7824574539,34289.8225996674,41104.8774320065,48541.3185086003,57944.381371732,70650.3005236278,94506.3865230742
"United States","2018",0.384,15069.1270204067,20969.2788961953,26477.1886134322,32516.1519047703,38878.2962301521,45762.2196661316,54315.4323224379,66085.7993045458,88315.8127101946
"United States","2017",0.379,14688.41,20095.831,25134,30873.838,37021.283,43994.063,52518.235,63509.107,84609
"United States","2016",0.378,14458.5443537016,19953.3260634943,25102.5597377995,30652.8818440144,36717.8171485158,43128.0135028955,50475.2750638819,62222.2588691797,83440.8105235401
"United States","2015",0.376,14152.4564256046,19424.6170394038,24177.1924341575,29377.2961618736,34496.2969815107,40760.7535682166,48034.821498388,59102.75609819,79409.6617473208
"United States","2014",0.378,13486.1513631367,18637.4247844119,23293.2947466677,28377.2932769461,33400.3360386422,39149.0414300941,46320.2130641917,57378.8201763214,77529.3170439684
"United States","2013",0.374,13553.1456340474,18590.0320819823,23095.355074996,28133.4431458227,33735.5479595349,39993.5357958585,47407.7373844075,57719.4610747332,75590.6322576157
"United States","2012",0.374,13427.4855551124,18513.3253365617,23099.1324741311,28120.4206089939,33810.5303367143,40409.5037179777,47832.6366678309,58415.0273232472,75592.7005896666
"United States","2011",0.374,13552.7854179093,18551.3081092296,23103.5456515262,28067.9471868599,33573.0293431188,39931.946788141,47724.4671300798,58024.9534610749,75686.2967808151
"United States","2010",0.364,13590.2369049107,18882.1312452832,23462.9651558243,28515.1575878677,34077.8929620576,40453.5471263816,47837.3002677837,57608.9795216071,74557.1924521016
"United States","2009",0.365,14061.8116084716,19331.4010646571,23925.6008744025,28949.2092633808,34438.7890239602,40765.0969937588,48237.0848264831,57906.2267241006,74818.8461430898
"United States","2008",0.368,13264.8297907828,18575.0214785012,23478.8009635727,28720.668495489,34198.444663402,40381.2838129319,47773.2862174539,57305.8567693519,74204.7385771901
"United States","2007",0.369,13448.6553597431,18910.4232411041,24131.9024886632,29460.3492853409,35164.4498191198,41486.8393848503,48834.4597454836,58593.4794447452,75714.3862580581
"United States","2006",0.373,13452.952271506,19099.2891184532,24095.3026652475,29172.3038601795,34812.0273116636,41191.2813388204,48703.5173746643,58731.1308343167,75990.4782498721
"United States","2005",0.37,13454.2416737381,18931.715784536,24007.5883129401,29241.3218276404,34735.5069542651,40830.9095965161,48183.5883707043,57661.8383209006,75053.9742671221
"United States","2004",0.362,13407.5463405961,18909.3716434992,23914.4531239964,29293.6611025325,34658.1086991354,40691.5387475913,47898.6462625079,57098.9685532739,73133.5734841881
"United States","2003",0.368,13109.2089565663,18516.0501744055,23567.2729000998,28832.059130238,34371.7279575789,40740.3737825596,48144.9283895812,57725.8264354635,73929.5995660434
"United States","2002",0.361,13369.9388255131,18423.6089643688,23531.4800000001,28740.6108042415,34099.5169985292,40208.4693583508,47129.0520071811,56124.0801566993,71700.7193587957
"United States","2001",0.359,13508.4433340503,18539.0142695784,23531.7416393144,28580.9803322667,33952.2001176583,39775.5118731153,46331.1935993154,55199.6076653005,70685.374197233
"United States","2000",0.355,13654.6853159045,18850.4304630082,23852.3930637873,28950.4633237298,34227.3000644649,39930.4612540313,46502.2596290652,55358.1639881269,71027.5372651933
"United States","1999",0.355,13452.9691300416,18578.7562293062,23521.0983781456,28598.7783219647,34017.9363696384,39925.4662164192,46687.132045125,55478.6926298866,70886.9162600908
"United States","1998",0.355,13024.370728447,18103.7001136292,23028.7849841522,27942.2310290017,33238.3207606974,38876.9032381143,45386.1570919178,54281.8108000002,68664.5603011096
"United States","1997",0.358,12786.9792945515,17532.7285780423,22057.787774956,26820.7394596902,31922.8601926411,37427.9889781566,43841.0319451591,52413.3358923063,67517.7069307448
"United States","1996",0.355,12558.3740622676,17215.4382979466,21485.6652308469,26120.9648478643,31254.5190497371,36633.7226120472,42926.0102964617,51290.4890861945,65988.643810549
"United States","1995",0.354,12496.7153909412,17153.6153579214,21438.2450850378,26016.4874833507,30912.2764976076,36150.2458014329,42426.0899732037,50662.783573499,64942.7185981792
"United States","1994",0.359,11934.3048802047,16707.5591661157,20993.1970524991,25481.050946773,30304.6669921095,35776.0188746951,42191.7174139316,50442.0779482292,64748.1994401812
"United States","1993",0.361,11367.2082212576,16086.9752639257,20457.231616487,25038.2548947218,29911.5178425153,35263.0596484455,41760.8889396281,50096.8054364207,63835.8572047392
"United States","1992",0.349,11562.332380351,16299.0821375401,20817.8411301818,25401.6932164035,30318.3722190879,35705.565526185,41647.5821625016,49593.6981425943,63056.9001372671
"United States","1991",0.344,11813.9749984703,16511.4879091967,21050.6172428563,25712.1338860675,30442.0434375575,35690.9201768801,41702.0736750506,49447.6947247447,62897.4139114516
"United States","1986",0.339,11483.4109918308,16360.8616989623,21172.7993381054,25786.0620852848,30381.8792805483,35530.0435367218,41422.6460122939,49294.6108342471,62069.1313198512
"United States","1979",0.309,12734.7349494776,17466.5645912275,21911.2218224711,25924.2254095075,30023.8542404066,34407.9332443451,39482.2007701403,46310.1228642785,56939.4401781837
"United States","1974",0.316,11308.1944914653,16929.0843925977,21052.8599374684,24826.3675930371,28793.1191268465,32759.9402568871,37482.541659625,44150.1638491383,54552.0811890995
"Uruguay","2016",0.359,5553.62803928109,7205.1224487285,8718.20029977529,10313.6486047161,12178.3015584597,14218.7256528216,16898.7400415004,20725.9923651789,28128.1325078102
"Uruguay","2013",0.369,5123.8509874361,6669.60637303079,8153.49918603354,9729.10329422545,11522.2572479465,13557.8560208407,16201.4516267557,19976.0729531175,27282.862582068
"Uruguay","2010",0.394,4401.21128973046,5697.42107153487,6924.00718630365,8200.46018823234,9708.49517645295,11562.2271838086,14013.8165697634,17821.5837492524,25281.105333753
"Uruguay","2007",0.422,3522.62173302789,4558.12852946875,5567.16025839485,6641.0995969548,7928.8352048123,9568.26774748894,11806.1729904762,15357.4172777783,22620.6329899874
"Uruguay","2004",0.424,2674.79208463911,3622.61003796396,4517.36272006088,5472.35232459141,6561.94634643287,7969.85997224764,9792.67187667539,12618.1521420184,18469.7144226524
"Vietnam","2013",0.348,3390.56654621604,4524.67928075447,5560.7371995614,6673.05533708865,7799.19039027727,9049.73709671162,10501.1036973295,12652.0618949322,16754.6827136391
"Vietnam","2011",0.359,3317.20700175453,4367.59105076164,5267.55189999696,6241.46948136569,7335.60991667196,8573.02645473696,10138.3853634932,12321.7929636549,16118.6349017159
